7,10,2000,29.875,32.125,29.875,32,22.437931,76900,1
7,11,2000,32.125,33.8125,32.125,33.375,23.40206,106000,1
7,12,2000,33.0625,34.25,32.3125,34.25,24.015594,286500,1
7,13,2000,34.25,34.25,33.6875,33.6875,23.621178,87400,0
7,14,2000,33.6875,33.875,33.4375,33.875,23.752659,13700,1
7,17,2000,33.875,34,33.0625,33.0625,23.182943,49800,0
7,18,2000,32.875,32.875,31.5625,32.3125,22.657051,60500,0
7,19,2000,32.3125,32.3125,31.9375,32.125,22.525583,98500,0
7,20,2000,32.1875,32.625,32.0625,32.5625,22.832344,28000,1
7,21,2000,32.6875,33.875,32.6875,33.8125,23.708828,20000,1
7,24,2000,33.8125,36.375,33.8125,34.0625,23.884127,103000,1
7,25,2000,34.125,34.5,33.75,33.75,23.665005,76600,0
7,26,2000,33.8125,34.375,33.8125,34.0625,23.884127,62200,1
7,27,2000,34,34.0625,34,34.0625,23.884127,18100,1
7,28,2000,34.3125,34.3125,34,34,23.840303,129100,0
7,31,2000,33.9375,34,33.6875,33.75,23.665005,69000,0
8,1,2000,33.75,33.75,33.5625,33.625,23.577353,4900,0
8,2,2000,33.5625,33.625,33.5,33.5625,23.533539,4400,1
8,3,2000,33.625,33.75,33.5,33.625,23.577353,26700,1
8,4,2000,33.75,33.75,33.6875,33.75,23.665005,14900,1
8,7,2000,33.875,33.875,31.125,32.375,22.700878,77600,0
8,8,2000,32.5,33,32.5,32.875,23.051476,16000,1
8,9,2000,33,33.875,32,33.875,23.752659,57000,1
8,10,2000,33.875,33.875,33.5,33.625,23.577353,15600,0
8,11,2000,33.5,33.5,33.25,33.3125,23.358242,8300,0
8,14,2000,33.375,33.625,33.3125,33.5,23.489708,16400,1
8,15,2000,33.5,33.625,33.3125,33.375,23.40206,17600,0
8,16,2000,33.5,33.6875,33.5,33.6875,23.621178,36700,1
8,17,2000,33.6875,34.875,33.6875,34.75,24.366186,34400,1
8,18,2000,34.75,34.75,34.5,34.625,24.278543,20400,0
8,21,2000,34.5625,35,34.5625,34.875,24.453836,15200,1
8,22,2000,35,35.5,35,35.375,24.804441,6200,1
8,23,2000,35.375,35.4375,34.625,34.75,24.366186,8500,0
8,24,2000,34.75,35.0625,34.5625,35,24.541491,92100,1
8,25,2000,34.875,35.375,34.875,35.3125,24.760607,33300,1
8,28,2000,35.3125,35.5,35.25,35.3125,24.760607,31200,1
8,29,2000,35.25,38.5,35.25,38.125,26.732691,24900,1
8,30,2000,38.25,39,37.25,38,26.645048,36300,0
8,31,2000,38,41,38,41,28.748602,45700,1
9,1,2000,41.25,42.625,41.25,41.6875,29.230667,38900,1
9,5,2000,41.4375,41.75,41.125,41.5,29.099195,17500,1
9,6,2000,41.25,41.375,40.375,40.4375,28.354185,21100,0
9,7,2000,39.625,39.75,35.5,36.625,25.680918,241400,0
9,8,2000,36.5,37.0625,36,37,25.943855,59900,1
9,11,2000,37.25,38.625,37.25,38.625,27.083288,40900,1
9,12,2000,38.75,39,38.375,38.875,27.258587,41300,1
9,13,2000,38.75,38.9375,38.75,38.9375,27.30241,7300,1
9,14,2000,38.875,39.125,38.625,38.625,27.083288,21800,0
9,15,2000,38.375,38.5,37.875,38,26.645048,66200,0
9,18,2000,37.875,38.375,37.625,38,26.645048,97200,1
9,19,2000,38,38.375,37.8125,38.375,26.907984,20000,1
9,20,2000,38.125,38.25,38,38.25,26.820341,22100,1
9,21,2000,38,38,36.5,36.5,25.593267,21400,0
9,22,2000,36.25,36.875,34.625,34.625,24.278543,66400,0
9,25,2000,34.625,36,34.625,35.625,24.979727,60500,1
9,26,2000,35.625,35.75,35.25,35.3125,24.760607,49400,0
9,27,2000,35.375,35.375,34.25,34.75,24.366186,32600,0
9,28,2000,34.6875,34.6875,33.25,33.5625,23.533539,82000,0
9,29,2000,33.625,34.75,32,32,22.437931,72800,0
10,2,2000,32.25,33,31.875,33,23.139112,121600,1
10,3,2000,33.375,36,33.375,35,24.541491,105500,1
10,4,2000,35,35.25,34.0625,35.125,24.629126,99000,1
10,5,2000,35.125,36.8125,35.125,36.8125,25.812391,40800,1
10,6,2000,36.8125,38.625,36.75,37,25.943855,130100,1
10,9,2000,37.25,37.5,37,37.375,26.206806,77500,1
10,10,2000,37.5,38,37.5,37.75,26.469746,69600,1
10,11,2000,37.625,37.625,36,36.0625,25.286493,32600,0
10,12,2000,36.0625,36.25,35.75,35.875,25.155025,37900,0
10,13,2000,36.125,38.625,36,38.625,27.083288,70500,1
10,16,2000,38.75,40,38.75,39.875,27.959763,72700,1
10,17,2000,39.875,40,38.5,38.75,27.170931,112000,0
10,18,2000,38,42,38,41.625,29.186838,228500,1
10,19,2000,42,42.5,40.125,40.75,28.573296,125300,0
10,20,2000,40.75,42.625,40.75,42.0625,29.493614,59200,1
10,23,2000,42.0625,42.0625,40.3125,41.375,29.011541,96200,0
10,24,2000,41.25,41.25,38.625,39.5,27.696821,122100,0
10,25,2000,39.375,40.5,39.375,40.5,28.39801,44600,1
10,26,2000,40.375,41,40.375,40.8125,28.617138,46800,1
10,27,2000,41,43,41,42.4375,29.756563,124300,1
10,30,2000,42.5,43,41.5625,42.5,29.800371,114300,1
10,31,2000,42.625,43,42.375,42.625,29.888027,85200,1
11,1,2000,42.375,42.625,41.5,42.375,29.712725,94000,1
11,2,2000,42.25,44.875,42,44.25,31.027445,58400,1
11,3,2000,44.5,44.5,43.5625,43.6875,30.633032,36600,0
11,6,2000,43.9375,44.25,43.25,43.625,30.589207,141800,0
11,7,2000,43.625,44.1875,43.5,43.6875,30.633032,49000,1
11,8,2000,43.4375,43.75,43.4375,43.5,30.501558,50200,1
11,9,2000,43.375,44.5,42.75,44.25,31.027445,91200,1
11,10,2000,44.125,44.5,43.9375,44.125,30.939814,15600,1
11,13,2000,44,44,41,42.5,29.800371,64900,0
11,14,2000,42.25,43.75,42.25,43.375,30.413925,41200,1
11,15,2000,43.25,45.5,43.25,45.125,31.640989,90700,1
11,16,2000,45,47.9375,45,46,32.25452,100100,1
11,17,2000,46.25,46.75,46,46.5625,32.648937,24300,1
11,20,2000,46.4375,46.4375,44.1875,44.875,31.4657,59200,0
11,21,2000,43.25,43.25,39.75,41.75,29.274492,237700,0
11,22,2000,41,41.5,40.5625,41.5,29.099195,41000,1
11,24,2000,41.25,42.5,41.25,42.5,29.800371,13400,1
11,27,2000,43,43.375,42.5,43.125,30.238626,49800,1
11,28,2000,43.125,44,43.125,43.875,30.764494,22400,1
11,29,2000,44.125,44.125,43.375,44,30.85215,86800,0
11,30,2000,44,44,43,43.625,30.589207,35800,0
12,1,2000,43.625,44.375,43.625,43.8125,30.720695,14000,1
12,4,2000,43.75,44,42.75,42.75,29.975672,36700,0
12,5,2000,42.625,44,42.625,44,30.85215,80000,1
12,6,2000,44.25,47.125,44.25,45,31.553329,30900,1
12,7,2000,45.125,45.625,45,45.4375,31.860102,31300,1
12,8,2000,45.5,48,45.4375,47.5,33.306301,31800,1
12,11,2000,47.5,47.5,47,47.125,33.043369,66200,0
12,12,2000,47,47.375,45,45,31.553329,31600,0
12,13,2000,45.0625,45.375,44.75,44.75,31.378046,102100,0
12,14,2000,44.75,44.8125,44.125,44.25,31.027445,34800,0
12,15,2000,44.125,44.125,42.5,43.1875,30.28244,87100,0
12,18,2000,43.4375,45.75,43.4375,45.25,31.728626,30200,1
12,19,2000,45,45.25,43.4375,43.4375,30.457743,83900,0
12,20,2000,43.25,43.625,41,41.75,29.274492,95100,0
12,21,2000,41.75,41.9375,39.5,40.125,28.135046,83300,0
12,22,2000,40.125,40.125,37.625,38.5,26.99563,101000,0
12,26,2000,38.4375,39.3125,38.375,39.3125,27.565348,31700,1
12,27,2000,39.375,41.125,38.5625,41.125,28.836245,82800,1
12,28,2000,41.125,44.25,41.125,43.375,30.413925,57300,1
12,29,2000,43.4375,44,42,42,29.449785,71700,0
1,2,2001,42.25,42.5625,40,40,28.047417,54000,0
1,3,2001,39.75,40.125,39.25,39.8125,27.915934,54000,1
1,4,2001,40.0625,40.6875,39.375,39.375,27.609156,65700,0
1,5,2001,39.375,39.375,35.375,35.75,25.067369,94500,0
1,8,2001,36,37.1875,36,36.5,25.593267,75800,1
1,9,2001,36.875,37,36.3125,36.3125,25.46179,17900,0
1,10,2001,36.375,38,36.375,37.875,26.557392,42500,1
1,11,2001,37.625,38.75,36.625,36.625,25.680918,53700,0
1,12,2001,36.875,37.25,35.75,37,25.943855,51800,1
1,16,2001,37.5,38.0625,36.0625,38,26.645048,116400,1
1,17,2001,38.5,41.5,38.5,40.25,28.22271,128800,1
1,18,2001,40.25,40.5,40,40.375,28.310366,67600,1
1,19,2001,40.375,41.25,39.8125,39.8125,27.915934,62200,0
1,22,2001,39.8125,39.9375,39.375,39.9375,28.003578,41200,1
1,23,2001,39.9375,40.375,39.5,40.3125,28.266527,46500,1
1,24,2001,40.375,40.375,39.1875,39.1875,27.477692,23300,0
1,25,2001,39.1875,39.5,38.75,39.5,27.696821,140000,1
1,26,2001,39.5,39.6875,39.4375,39.5625,27.740648,29500,1
1,29,2001,39.5,41.310001,39.5,41.25,28.923897,74000,1
1,30,2001,41.25,41.549999,40.75,40.790001,28.601343,63400,0
1,31,2001,41,41,39.66,39.919998,27.991302,42000,0
2,1,2001,40,41.25,39.75,41,28.748602,120700,1
2,2,2001,41,42.599998,41,42.5,29.800371,65800,1
2,5,2001,42.75,43,41,41,28.748602,50500,0
2,6,2001,40.75,41.25,40,41.200001,28.888832,35000,1
2,7,2001,41.200001,44,41.200001,42.860001,30.052809,76500,1
2,8,2001,43,43.400002,42.540001,43,30.150976,48200,1
2,9,2001,43,43,42.200001,42.200001,29.590029,27200,0
2,12,2001,42.200001,43.709999,42,43.389999,30.424438,33100,1
2,13,2001,43.139999,43.990002,43.139999,43.599998,30.571682,33900,1
2,14,2001,43.459999,43.459999,42.5,43.099998,30.221083,20800,0
2,15,2001,43.349998,43.5,42.700001,43.400002,30.431442,18400,1
2,16,2001,43.200001,43.200001,41.93,42.099998,29.519905,29600,0
2,20,2001,42.099998,42.099998,39.099998,39.400002,27.626707,52200,0
2,21,2001,39.200001,39.799999,39.099998,39.369999,27.605661,48400,1
2,22,2001,39.299999,39.299999,39,39.009998,27.353243,85500,0
2,23,2001,39.009998,39.75,39.009998,39.75,27.872126,62700,1
2,26,2001,39.799999,42.650002,39.799999,42.099998,29.519905,50100,1
2,27,2001,42.349998,42.5,41,41,28.748602,30400,0
2,28,2001,41.099998,41.099998,39,39.400002,27.626707,59400,0
3,1,2001,39.400002,40.450001,39.25,40.299999,28.257761,19700,1
3,2,2001,40.200001,41.549999,40.049999,40.509998,28.40502,11000,1
3,5,2001,40.700001,40.799999,39.049999,39.560001,27.738888,20500,0
3,6,2001,39.650002,40.700001,39.25,39.599998,27.766939,13600,0
3,7,2001,39.700001,40.169998,39.5,39.900002,27.977299,23300,1
3,8,2001,39.900002,41,39.900002,39.950001,28.012352,20700,1
3,9,2001,39.950001,39.950001,37.25,37.599998,26.364578,74300,0
3,12,2001,38,38.450001,37.349998,38.029999,26.666077,38200,1
3,13,2001,38.009998,39.099998,38.009998,38.990002,27.339212,21400,1
3,14,2001,39,40.209999,38.529999,39.200001,27.486467,40500,1
3,15,2001,39.049999,39.200001,38.599998,38.740002,27.163916,12300,0
3,16,2001,38.900002,38.919998,38.049999,38.049999,26.680103,67800,0
3,19,2001,38.02,38.549999,37.419998,37.950001,26.609983,117300,0
3,20,2001,37.950001,37.950001,36.099998,36.189999,25.375895,90500,0
3,21,2001,36.200001,36.25,35.900002,35.950001,25.207626,31600,0
3,22,2001,35.849998,35.849998,33.93,34,23.840303,49700,0
3,23,2001,34,34,32.299999,32.599998,22.858643,131600,0
3,26,2001,32.599998,33.5,31.25,33.25,23.314404,103500,1
3,27,2001,33.200001,34.939999,33,34.939999,24.499418,37600,1
3,28,2001,35,35.549999,33.599998,35.5,24.892078,37200,1
3,29,2001,35.5,37,35.400002,36.349998,25.488094,34700,1
3,30,2001,36.25,36.549999,35.349998,36,25.242674,51100,0
4,2,2001,35.900002,35.959999,35.5,35.5,24.892078,96900,0
4,3,2001,35.75,35.799999,34.700001,34.75,24.366186,31900,0
4,4,2001,34.75,34.990002,30.76,32,22.437931,97400,0
4,5,2001,34,34.5,33.540001,33.540001,23.517756,334400,0
4,6,2001,33.5,34.25,33.139999,33.200001,23.279354,115900,0
4,9,2001,33.439999,34.299999,33.439999,33.700001,23.629944,72400,1
4,10,2001,34.25,34.799999,34,34.799999,24.401251,96300,1
4,11,2001,35.25,36.75,35.25,36.400002,25.523153,46500,1
4,12,2001,36.200001,36.599998,34.220001,34.220001,23.99457,69700,0
4,16,2001,34.049999,34.049999,31.5,31.82,22.311716,159500,0
4,17,2001,31.82,33.200001,31.73,33,23.139112,247100,1
4,18,2001,33.25,34.400002,33.16,34.400002,24.120779,258300,1
4,19,2001,34.25,34.48,34,34.099998,23.910418,17500,0
4,20,2001,34,34,31.950001,32.299999,22.648277,60800,0
4,23,2001,32.25,32.25,31.209999,32,22.437931,72100,0
4,24,2001,32,33.669998,32,33.400002,23.419592,78400,1
4,25,2001,33.299999,33.919998,33.240002,33.75,23.665005,47800,1
4,26,2001,33.900002,34.5,32.400002,32.400002,22.718407,28100,0
4,27,2001,32.25,33.5,32.25,33.5,23.489708,23700,1
4,30,2001,33.400002,33.849998,33.349998,33.799999,23.700062,36000,1
5,1,2001,33.549999,34.310001,32.610001,34.25,24.015594,36400,1
5,2,2001,34.25,34.5,33.549999,33.869999,23.749146,38200,0
5,3,2001,33.939999,34,33.52,33.91,23.777199,65900,0
5,4,2001,33.700001,33.93,33.639999,33.650002,23.594891,66700,0
5,7,2001,33.66,35.549999,33.66,34.43,24.141806,86100,1
5,8,2001,34.400002,35.130001,34.400002,34.93,24.492409,25300,1
5,9,2001,35,35.599998,35,35.549999,24.927143,74400,1
5,10,2001,35.799999,36.099998,35.720001,36,25.242674,24100,1
5,11,2001,36.189999,36.400002,36,36.029999,25.263708,33400,0
5,14,2001,36.040001,36.290001,36.040001,36.16,25.354855,29500,1
5,15,2001,36.25,37.77,36.25,37.200001,26.084095,80300,1
5,16,2001,37,37,36.150002,36.150002,25.347853,53700,0
5,17,2001,36.23,37.200001,36.23,37,25.943855,73700,1
5,18,2001,36.900002,37.07,36.900002,37.02,25.957882,114400,1
5,21,2001,37.150002,37.200001,36.5,37.200001,26.084095,42700,1
5,22,2001,37.200001,37.599998,37.049999,37.169998,26.063061,86200,0
5,23,2001,37.169998,37.169998,36.349998,36.349998,25.488094,37000,0
5,24,2001,36.349998,36.400002,35.650002,35.75,25.067369,45200,0
5,25,2001,35.75,36.16,35.75,36.110001,25.319801,53800,1
5,29,2001,36.200001,36.799999,36.099998,36.75,25.768559,67800,1
5,30,2001,36.700001,36.700001,36.200001,36.349998,25.488094,13200,0
5,31,2001,36.349998,36.98,36.349998,36.400002,25.523153,62500,1
6,1,2001,36.400002,36.41,35.25,35.470001,24.871046,67400,0
6,4,2001,35.470001,36.200001,35.470001,35.900002,25.172556,67400,1
6,5,2001,36,36.860001,36,36.650002,25.698441,124800,1
